date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-08-16 07:00:00,124,175,158,29.8,1001.9,72.7,9.89
2020-08-16 08:00:00,353,371,362,31.8,1002.0,68.0,30.63
2020-08-16 09:00:00,585,545,540,33.3,1002.5,62.9,50.67
2020-08-16 10:00:00,804,662,707,34.8,1002.6,56.4,65.88
2020-08-16 11:00:00,906,721,795,36.0,1002.8,49.5,75.59
2020-08-16 12:00:00,1051,777,894,36.0,1002.2,51.1,83.65
2020-08-16 13:00:00,333,353,281,35.5,1002.1,55.3,28.45
2020-08-16 14:00:00,944,718,818,36.5,1001.7,51.9,74.68
2020-08-16 15:00:00,798,641,693,36.8,1001.1,46.9,62.59
2020-08-16 16:00:00,560,500,499,37.1,1000.4,47.8,46.47
2020-08-16 17:00:00,348,334,330,36.8,1000.3,50.0,26.26
2020-08-16 18:00:00,111,140,122,35.9,1000.8,53.2,6.92
2020-08-16 19:00:00,0,6,1,34.1,1001.8,60.3,-0.17
2020-08-16 20:00:00,0,0,0,29.9,1002.9,66.2,-0.26
2020-08-16 21:00:00,0,0,0,28.9,1003.7,70.3,-0.28
2020-08-16 22:00:00,0,0,0,28.1,1003.7,74.7,-0.31
2020-08-16 23:00:00,0,0,0,27.7,1003.9,75.0,-0.25
2020-08-17 00:00:00,0,0,0,27.6,1004.4,77.6,-0.28
2020-08-17 01:00:00,0,0,0,26.8,1003.9,80.0,-0.25
2020-08-17 02:00:00,0,0,0,26.8,1003.6,80.4,-0.28
2020-08-17 03:00:00,0,0,0,26.4,1003.6,80.5,-0.28
2020-08-17 04:00:00,0,0,0,26.4,1003.6,80.4,-0.27
2020-08-17 05:00:00,0,0,0,26.0,1003.7,81.3,-0.28
2020-08-17 06:00:00,8,11,7,25.8,1003.9,82.6,0.36
2020-08-17 07:00:00,117,158,140,27.3,1004.1,79.7,9.79
2020-08-17 08:00:00,346,365,347,29.9,1004.6,74.5,30.1
2020-08-17 09:00:00,579,540,527,32.9,1004.9,64.6,49.35
2020-08-17 10:00:00,779,648,673,33.8,1005.5,62.6,63.56
2020-08-17 11:00:00,896,716,775,34.6,1005.1,59.1,73.63
2020-08-17 12:00:00,1001,742,847,35.7,1004.7,53.2,75.6
2020-08-17 13:00:00,988,733,831,35.8,1004.5,52.3,77.74
2020-08-17 14:00:00,890,689,759,36.4,1003.9,51.6,70.31
2020-08-17 15:00:00,771,626,657,36.3,1002.7,51.4,60.44
2020-08-17 16:00:00,509,471,436,36.3,1002.3,51.3,43.64
2020-08-17 17:00:00,337,333,309,36.4,1002.4,51.3,26.67
2020-08-17 18:00:00,60,64,51,34.9,1002.5,56.9,5.43
2020-08-17 19:00:00,0,2,0,33.4,1002.2,61.2,-0.36
2020-08-17 20:00:00,0,0,0,30.7,1003.8,73.3,-0.27
2020-08-17 21:00:00,0,0,0,29.8,1004.5,75.2,-0.27
2020-08-17 22:00:00,0,0,0,29.1,1004.7,77.2,-0.29
2020-08-17 23:00:00,0,0,0,28.5,1005.2,78.9,-0.28
2020-08-18 00:00:00,0,0,0,27.9,1004.7,78.2,-0.29
2020-08-18 01:00:00,0,0,0,27.6,1004.7,80.3,-0.29
2020-08-18 02:00:00,0,0,0,27.2,1004.3,81.0,-0.28
2020-08-18 03:00:00,0,0,0,27.1,1004.0,80.9,-0.29
2020-08-18 04:00:00,0,0,0,26.5,1004.0,83.4,-0.27
2020-08-18 05:00:00,0,0,0,26.2,1004.0,84.3,-0.28
2020-08-18 06:00:00,7,11,7,26.2,1004.3,84.6,0.21
2020-08-18 07:00:00,116,156,138,28.0,1004.7,81.6,9.82
2020-08-18 08:00:00,342,358,339,30.4,1004.9,73.9,29.78
2020-08-18 09:00:00,576,537,519,32.4,1005.1,65.9,49.04
2020-08-18 10:00:00,783,651,675,33.8,1005.2,60.9,63.59
2020-08-18 11:00:00,879,701,753,34.7,1005.4,58.5,72.41
2020-08-18 12:00:00,310,275,220,35.4,1004.8,54.4,61.52
2020-08-18 13:00:00,999,731,835,36.0,1004.2,50.9,76.89
2020-08-18 14:00:00,873,685,734,36.6,1003.4,48.8,70.06
2020-08-18 15:00:00,766,622,647,37.1,1002.5,45.6,59.98
2020-08-18 16:00:00,592,523,508,36.8,1001.7,45.8,46.98
2020-08-18 17:00:00,354,348,323,36.9,1001.4,47.1,26.97
2020-08-18 18:00:00,102,133,106,36.5,1001.2,52.2,7.42
2020-08-18 19:00:00,0,3,0,34.1,1002.0,60.7,-0.29
2020-08-18 20:00:00,0,0,0,32.2,1002.9,68.5,-0.26
2020-08-18 21:00:00,0,0,0,31.1,1003.6,73.0,-0.27
2020-08-18 22:00:00,0,0,0,30.6,1004.4,75.7,-0.26
2020-08-18 23:00:00,0,0,0,29.8,1004.5,76.1,-0.27
2020-08-19 00:00:00,0,0,0,29.2,1004.4,77.8,-0.3
2020-08-19 01:00:00,0,0,0,28.7,1003.7,78.6,-0.29
2020-08-19 02:00:00,0,0,0,28.5,1004.0,77.4,-0.27
2020-08-19 03:00:00,0,0,0,27.9,1003.7,80.6,-0.29
2020-08-19 04:00:00,0,0,0,27.3,1003.3,83.4,-0.28
2020-08-19 05:00:00,0,0,0,27.1,1003.1,83.3,-0.28
2020-08-19 06:00:00,7,11,6,26.8,1003.7,85.1,0.1
2020-08-19 07:00:00,120,154,135,28.3,1003.8,81.1,9.94
2020-08-19 08:00:00,348,360,339,30.5,1003.8,73.5,29.7
2020-08-19 09:00:00,581,538,517,32.8,1003.9,65.5,49.41
2020-08-19 10:00:00,783,650,667,33.9,1004.3,62.3,63.85
2020-08-19 11:00:00,463,377,393,35.7,1004.5,52.3,47.67
2020-08-19 12:00:00,831,684,678,35.5,1004.3,52.0,70.68
2020-08-19 13:00:00,828,667,639,36.6,1003.2,48.6,64.11
2020-08-19 14:00:00,260,293,196,35.4,1003.0,55.0,24.37
2020-08-19 15:00:00,204,243,161,32.9,1002.5,67.3,19.32
2020-08-19 16:00:00,113,132,82,31.5,1002.0,69.4,11.04
2020-08-19 17:00:00,105,124,80,30.8,1002.9,72.8,9.73
2020-08-19 18:00:00,49,61,37,29.8,1002.6,72.5,4.36
2020-08-19 19:00:00,0,0,0,29.6,1003.8,72.9,-0.29
2020-08-19 20:00:00,0,0,0,29.3,1004.5,74.9,-0.27
2020-08-19 21:00:00,0,0,0,28.5,1005.4,76.2,-0.28
2020-08-19 22:00:00,0,0,0,27.6,1005.8,77.0,-0.28
2020-08-19 23:00:00,0,0,0,27.5,1005.8,76.4,-0.27
2020-08-20 00:00:00,0,0,0,27.3,1005.8,76.9,-0.31
2020-08-20 01:00:00,0,0,0,26.9,1005.4,77.9,-0.28
2020-08-20 02:00:00,0,0,0,26.5,1005.2,78.2,-0.28
2020-08-20 03:00:00,0,0,0,26.5,1005.2,79.3,-0.27
2020-08-20 04:00:00,0,0,0,26.3,1005.0,79.8,-0.26
2020-08-20 05:00:00,0,0,0,26.0,1004.9,80.0,-0.28
2020-08-20 06:00:00,4,7,4,25.7,1005.1,81.9,0.0
2020-08-20 07:00:00,125,153,126,26.8,1005.7,80.1,10.07
2020-08-20 08:00:00,321,335,301,28.4,1006.2,75.8,27.79
2020-08-20 09:00:00,571,536,488,30.1,1006.3,71.3,49.62
2020-08-20 10:00:00,717,642,602,31.6,1006.4,68.0,63.7
2020-08-20 11:00:00,889,707,745,33.5,1006.3,62.9,72.96
2020-08-20 12:00:00,1000,740,836,34.3,1005.6,61.8,79.15
2020-08-20 13:00:00,927,713,752,35.2,1004.9,55.7,72.84
2020-08-20 14:00:00,266,325,237,34.2,1003.9,56.9,23.41
2020-08-20 15:00:00,24,26,22,25.7,1005.0,83.6,1.82
2020-08-20 16:00:00,13,15,11,25.8,1005.7,85.3,0.79
2020-08-20 17:00:00,8,11,9,26.3,1006.8,84.9,0.0
2020-08-20 18:00:00,0,0,0,23.5,1006.5,85.2,-0.29
2020-08-20 19:00:00,0,0,0,23.3,1006.5,87.7,-0.29
2020-08-20 20:00:00,0,0,0,23.5,1006.9,88.0,-0.28
2020-08-20 21:00:00,0,0,0,24.1,1007.2,86.8,-0.28
2020-08-20 22:00:00,0,0,0,24.5,1008.1,85.7,-0.29
2020-08-20 23:00:00,0,0,0,24.5,1007.9,85.0,-0.25
2020-08-21 00:00:00,0,0,0,24.3,1007.0,85.0,-0.28
2020-08-21 01:00:00,0,0,0,24.4,1006.7,86.0,-0.27
2020-08-21 02:00:00,0,0,0,24.6,1006.3,85.5,-0.28
2020-08-21 03:00:00,0,0,0,24.5,1006.6,85.5,-0.28
2020-08-21 04:00:00,0,0,0,24.2,1006.7,86.1,-0.28
2020-08-21 05:00:00,0,0,0,24.0,1006.9,86.9,-0.28
2020-08-21 06:00:00,2,4,3,24.2,1007.1,86.1,0.0
2020-08-21 07:00:00,133,165,123,25.0,1007.5,84.7,12.03
2020-08-21 08:00:00,196,230,168,26.5,1007.6,81.2,18.69
2020-08-21 09:00:00,364,380,285,27.7,1007.7,78.1,38.07
2020-08-21 10:00:00,435,430,332,29.2,1007.8,74.1,53.32
2020-08-21 11:00:00,945,743,749,29.7,1007.7,73.8,78.22
2020-08-21 12:00:00,992,752,815,30.6,1007.2,72.5,73.23
2020-08-21 13:00:00,1029,755,817,32.0,1006.7,68.7,77.9
2020-08-21 14:00:00,1100,762,896,32.9,1006.0,65.2,85.2
2020-08-21 15:00:00,790,652,640,32.8,1005.2,68.1,63.58
2020-08-21 16:00:00,431,404,344,31.1,1005.0,71.7,37.94
2020-08-21 17:00:00,227,220,188,28.8,1004.7,75.4,20.64
2020-08-21 18:00:00,85,95,74,28.4,1005.1,77.3,6.18
2020-08-21 19:00:00,0,5,0,27.5,1005.5,78.7,-0.17
2020-08-21 20:00:00,0,0,0,27.3,1006.3,79.4,-0.27
2020-08-21 21:00:00,0,0,0,26.8,1006.8,80.9,-0.28
2020-08-21 22:00:00,0,0,0,26.6,1007.2,81.5,-0.27
2020-08-21 23:00:00,0,0,0,26.6,1007.0,81.5,-0.27
2020-08-22 00:00:00,0,0,0,26.5,1006.9,82.2,-0.28
2020-08-22 01:00:00,0,0,0,26.1,1006.8,83.0,-0.27
2020-08-22 02:00:00,0,0,0,26.1,1006.7,83.7,-0.27
2020-08-22 03:00:00,0,0,0,25.7,1006.0,84.0,-0.28
2020-08-22 04:00:00,0,0,0,25.7,1005.9,84.2,-0.25
2020-08-22 05:00:00,0,0,0,25.8,1006.0,84.7,-0.28
2020-08-22 06:00:00,3,6,3,25.5,1006.2,84.9,0.0
2020-08-22 07:00:00,62,73,52,25.7,1006.5,84.1,5.2
2020-08-22 08:00:00,150,175,126,26.3,1006.8,83.0,13.44
2020-08-22 09:00:00,337,363,260,27.5,1006.9,80.2,31.39
2020-08-22 10:00:00,531,534,411,28.8,1007.0,77.3,45.51
2020-08-22 11:00:00,721,636,526,30.4,1006.7,72.8,65.18
2020-08-22 12:00:00,381,380,284,31.9,1005.9,69.6,44.65
2020-08-22 13:00:00,1110,767,865,33.3,1005.2,63.7,62.68
2020-08-22 14:00:00,939,734,781,33.7,1004.3,63.9,54.83
2020-08-22 15:00:00,813,657,677,33.8,1003.5,60.1,57.15
2020-08-22 16:00:00,585,535,502,34.5,1002.7,58.5,32.76
2020-08-22 17:00:00,107,105,68,33.0,1002.9,65.7,9.14
2020-08-22 18:00:00,19,25,17,26.4,1003.9,80.6,1.27
2020-08-22 19:00:00,0,3,0,26.9,1003.5,84.4,-0.3
2020-08-22 20:00:00,0,0,0,26.9,1004.3,84.0,-0.27
2020-08-22 21:00:00,0,0,0,27.0,1004.2,83.3,-0.27
2020-08-22 22:00:00,0,0,0,27.0,1004.4,83.7,-0.23
2020-08-22 23:00:00,0,0,0,26.6,1004.4,83.2,-0.27
2020-08-23 00:00:00,0,0,0,26.5,1004.0,83.8,-0.27
2020-08-23 01:00:00,0,0,0,26.2,1003.9,85.0,-0.27
2020-08-23 02:00:00,0,0,0,25.9,1003.3,85.2,-0.27
2020-08-23 03:00:00,0,0,0,25.8,1003.0,85.8,-0.27
2020-08-23 04:00:00,0,0,0,25.6,1002.8,87.2,-0.27
2020-08-23 05:00:00,0,0,0,25.3,1003.0,87.3,-0.26
2020-08-23 06:00:00,5,7,5,25.0,1003.0,87.6,0.0
2020-08-23 07:00:00,109,118,105,25.9,1002.9,86.1,9.15
2020-08-23 08:00:00,312,321,281,27.6,1003.0,81.6,28.46
2020-08-23 09:00:00,562,530,472,29.6,1002.8,74.5,48.36
2020-08-23 10:00:00,768,649,630,30.6,1002.7,72.4,63.41
2020-08-23 11:00:00,928,733,761,31.9,1002.3,68.9,74.55
2020-08-23 12:00:00,328,302,227,33.8,1001.6,63.0,64.61
2020-08-23 13:00:00,1043,752,833,34.2,1000.6,61.7,75.38
2020-08-23 14:00:00,936,728,764,34.3,1000.0,58.9,71.39
2020-08-23 15:00:00,766,624,626,34.8,999.0,57.6,60.39
2020-08-23 16:00:00,549,509,453,34.8,998.5,57.4,30.88
2020-08-23 17:00:00,303,295,264,34.8,998.5,55.2,23.35
2020-08-23 18:00:00,89,108,84,33.7,998.2,61.0,6.3
2020-08-23 19:00:00,0,2,0,32.3,998.6,70.6,-0.36
2020-08-23 20:00:00,0,0,0,30.0,999.0,78.8,-0.27
2020-08-23 21:00:00,0,0,0,29.7,999.6,77.3,-0.26
2020-08-23 22:00:00,0,0,0,29.1,999.7,78.0,-0.27
2020-08-23 23:00:00,0,0,0,28.6,999.5,78.7,-0.28
2020-08-24 00:00:00,0,0,0,27.9,999.2,80.2,-0.29
2020-08-24 01:00:00,0,0,0,27.8,998.6,80.5,-0.27
2020-08-24 02:00:00,0,0,0,27.5,998.2,81.7,-0.23
2020-08-24 03:00:00,0,0,0,27.1,997.8,82.8,-0.21
2020-08-24 04:00:00,0,0,0,26.8,997.9,84.3,-0.27
2020-08-24 05:00:00,0,0,0,26.6,997.8,84.9,-0.26
2020-08-24 06:00:00,5,9,5,26.4,998.0,85.8,0.0
2020-08-24 07:00:00,107,131,107,27.9,998.5,83.1,9.07
2020-08-24 08:00:00,316,330,284,30.4,998.6,75.0,27.45
2020-08-24 09:00:00,561,523,476,32.1,998.6,70.4,48.0
2020-08-24 10:00:00,769,643,628,33.7,998.4,63.1,63.22
2020-08-24 11:00:00,888,712,732,34.7,998.0,61.1,73.1
2020-08-24 12:00:00,627,373,464,35.0,997.4,61.2,74.59
2020-08-24 13:00:00,1035,742,828,36.1,997.0,59.3,72.25
2020-08-24 14:00:00,890,725,697,35.6,996.4,55.0,48.32
2020-08-24 15:00:00,737,527,606,36.3,995.9,49.7,55.6
2020-08-24 16:00:00,538,481,449,36.6,995.3,49.7,44.17
2020-08-24 17:00:00,294,287,260,36.2,995.2,51.9,23.8
2020-08-24 18:00:00,65,72,53,35.0,995.5,59.4,4.84
2020-08-24 19:00:00,0,0,0,32.2,996.1,70.2,-0.34
2020-08-24 20:00:00,0,0,0,30.6,997.4,73.3,-0.27
2020-08-24 21:00:00,0,0,0,29.4,998.3,73.8,-0.27
2020-08-24 22:00:00,0,0,0,28.6,998.9,74.2,-0.29
2020-08-24 23:00:00,0,0,0,26.6,999.2,80.0,-0.27
2020-08-25 00:00:00,0,0,0,27.0,998.4,75.1,-0.27
2020-08-25 01:00:00,0,0,0,26.6,998.1,74.9,-0.25
2020-08-25 02:00:00,0,0,0,26.3,998.0,75.0,-0.24
2020-08-25 03:00:00,0,0,0,26.1,997.6,76.4,-0.27
2020-08-25 04:00:00,0,0,0,25.8,997.6,77.7,-0.26
2020-08-25 05:00:00,0,0,0,25.4,997.2,79.2,-0.26
2020-08-25 06:00:00,11,18,10,25.6,998.5,80.0,0.59
2020-08-25 07:00:00,20,19,15,26.0,998.8,79.0,1.32
2020-08-25 08:00:00,191,205,138,26.2,998.7,79.3,18.82
2020-08-25 09:00:00,190,219,145,27.1,999.7,78.0,18.54
2020-08-25 10:00:00,327,371,265,27.5,999.7,75.2,30.63
2020-08-25 11:00:00,886,727,704,29.4,999.7,72.0,78.92
2020-08-25 12:00:00,800,698,628,30.0,999.5,65.8,64.44
2020-08-25 13:00:00,739,659,586,30.9,998.9,55.5,72.98
2020-08-25 14:00:00,241,260,161,30.3,998.5,62.3,22.86
2020-08-25 15:00:00,753,692,615,30.3,998.2,62.3,63.6
2020-08-25 16:00:00,382,397,292,30.3,997.9,60.6,33.17
2020-08-25 17:00:00,147,163,110,30.1,998.0,64.4,13.5
2020-08-25 18:00:00,68,80,54,28.9,997.8,65.3,6.3
2020-08-25 19:00:00,0,0,0,27.9,997.8,68.5,-0.31
2020-08-25 20:00:00,0,0,0,27.4,998.2,70.6,-0.26
2020-08-25 21:00:00,0,0,0,27.3,999.1,72.7,-0.26
2020-08-25 22:00:00,0,0,0,26.4,999.5,77.3,-0.3
2020-08-25 23:00:00,0,0,0,26.6,999.8,78.0,-0.26
2020-08-26 00:00:00,0,0,0,26.5,999.5,77.1,-0.28
2020-08-26 01:00:00,0,0,0,25.7,998.9,80.3,-0.27
2020-08-26 02:00:00,0,0,0,25.8,998.6,81.6,-0.25
2020-08-26 03:00:00,0,0,0,26.1,998.0,78.5,-0.25
2020-08-26 04:00:00,0,0,0,25.4,998.1,81.7,-0.27
2020-08-26 05:00:00,0,0,0,25.4,998.0,82.4,-0.27
2020-08-26 06:00:00,0,2,0,25.5,998.1,81.2,-0.28
2020-08-26 07:00:00,72,80,59,25.5,998.2,82.6,6.45
2020-08-26 08:00:00,353,366,329,27.9,998.2,76.3,31.11
2020-08-26 09:00:00,589,545,505,28.8,998.2,70.8,51.99
2020-08-26 10:00:00,829,684,690,30.2,998.4,61.1,68.1
2020-08-26 11:00:00,941,749,783,31.0,998.1,60.1,69.7
2020-08-26 12:00:00,357,354,243,31.3,997.5,57.8,61.6
2020-08-26 13:00:00,664,642,514,32.3,996.6,54.4,82.38
2020-08-26 14:00:00,973,733,816,33.0,996.2,47.2,79.11
2020-08-26 15:00:00,807,651,676,33.5,995.5,40.5,65.84
2020-08-26 16:00:00,580,514,496,33.6,995.0,38.4,48.51
2020-08-26 17:00:00,336,320,306,33.0,994.7,39.9,26.24
2020-08-26 18:00:00,90,114,93,32.1,995.1,44.1,5.54
2020-08-26 19:00:00,0,0,0,29.9,995.8,55.5,-0.33
2020-08-26 20:00:00,0,0,0,28.3,996.4,64.2,-0.26
2020-08-26 21:00:00,0,0,0,26.9,996.9,73.2,-0.28
2020-08-26 22:00:00,0,0,0,25.8,997.5,76.8,-0.25
2020-08-26 23:00:00,0,0,0,25.1,997.7,81.8,-0.28
2020-08-27 00:00:00,0,0,0,25.2,997.4,80.7,-0.27
2020-08-27 01:00:00,0,0,0,24.0,997.4,83.4,-0.26
2020-08-27 02:00:00,0,0,0,24.0,996.9,82.3,-0.27
2020-08-27 03:00:00,0,0,0,23.8,996.8,83.4,-0.27
2020-08-27 04:00:00,0,0,0,23.3,996.7,84.8,-0.27
2020-08-27 05:00:00,0,0,0,23.4,996.7,83.8,-0.27
2020-08-27 06:00:00,2,6,3,23.1,997.2,84.0,0.0
2020-08-27 07:00:00,110,135,111,24.1,997.5,81.9,9.34
2020-08-27 08:00:00,342,352,312,26.2,997.7,76.6,30.66
2020-08-27 09:00:00,591,547,507,28.2,998.3,71.4,51.64
2020-08-27 10:00:00,807,672,668,29.3,998.5,66.4,67.94
2020-08-27 11:00:00,909,726,774,30.9,997.9,57.0,77.71
2020-08-27 12:00:00,1016,751,859,32.2,997.4,52.8,82.37
2020-08-27 13:00:00,1011,731,832,33.3,997.1,49.1,80.0
2020-08-27 14:00:00,930,704,777,34.4,996.4,43.3,73.72
2020-08-27 15:00:00,777,632,645,34.1,995.7,43.8,61.48
2020-08-27 16:00:00,582,511,497,34.8,995.4,39.6,46.26
2020-08-27 17:00:00,326,313,293,34.6,995.3,41.3,25.0
2020-08-27 18:00:00,93,124,89,34.3,995.6,46.6,6.95
2020-08-27 19:00:00,0,0,0,30.4,996.3,61.8,-0.3
2020-08-27 20:00:00,0,0,0,29.0,997.1,65.7,-0.25
2020-08-27 21:00:00,0,0,0,27.9,998.0,70.5,-0.3
2020-08-27 22:00:00,0,0,0,27.1,998.6,72.2,-0.26
2020-08-27 23:00:00,0,0,0,26.2,998.6,75.1,-0.28
2020-08-28 00:00:00,0,0,0,25.7,998.6,75.8,-0.26
2020-08-28 01:00:00,0,0,0,25.2,998.5,77.2,-0.28
2020-08-28 02:00:00,0,0,0,24.8,998.3,77.7,-0.27
2020-08-28 03:00:00,0,0,0,24.0,998.6,79.9,-0.27
2020-08-28 04:00:00,0,0,0,23.7,998.5,80.9,-0.28
2020-08-28 05:00:00,0,0,0,23.3,998.7,82.4,-0.26
2020-08-28 06:00:00,0,4,1,22.9,999.4,83.1,0.0
2020-08-28 07:00:00,115,146,122,24.3,1000.1,79.4,9.85
2020-08-28 08:00:00,351,359,326,26.0,1000.5,75.0,31.17
2020-08-28 09:00:00,588,546,504,28.0,1000.8,70.9,51.49
2020-08-28 10:00:00,810,660,673,31.2,1000.8,59.2,66.79
2020-08-28 11:00:00,915,724,771,31.8,1000.7,57.0,75.19
2020-08-28 12:00:00,979,737,817,33.4,1000.2,49.8,80.56
2020-08-28 13:00:00,1011,733,829,33.9,999.8,44.7,79.51
2020-08-28 14:00:00,922,698,761,35.2,999.4,38.3,73.96
2020-08-28 15:00:00,813,650,676,35.7,999.0,34.0,64.99
2020-08-28 16:00:00,570,501,483,35.4,998.8,35.8,47.02
2020-08-28 17:00:00,329,313,298,34.6,998.9,36.5,25.26
2020-08-28 18:00:00,82,104,81,33.0,999.1,43.8,4.92
2020-08-28 19:00:00,0,0,0,30.6,999.3,55.1,-0.25
2020-08-28 20:00:00,0,0,0,28.9,1000.2,60.5,-0.27
2020-08-28 21:00:00,0,0,0,27.5,1001.0,65.1,-0.28
2020-08-28 22:00:00,0,0,0,26.5,1001.3,68.9,-0.29
2020-08-28 23:00:00,0,0,0,26.0,1001.3,71.1,-0.28
2020-08-29 00:00:00,0,0,0,25.2,1001.4,73.5,-0.28
2020-08-29 01:00:00,0,0,0,24.4,1001.5,76.1,-0.26
2020-08-29 02:00:00,0,0,0,24.1,1001.8,78.0,-0.28
2020-08-29 03:00:00,0,0,0,23.5,1001.7,79.3,-0.27
2020-08-29 04:00:00,0,0,0,22.8,1002.0,81.1,-0.28
2020-08-29 05:00:00,0,0,0,21.9,1002.3,84.2,-0.27
2020-08-29 06:00:00,2,7,2,21.8,1002.8,82.2,0.0
2020-08-29 07:00:00,117,148,125,23.7,1003.2,79.8,10.07
2020-08-29 08:00:00,357,364,331,25.5,1003.7,75.0,31.77
2020-08-29 09:00:00,604,555,523,27.3,1003.8,67.5,52.81
2020-08-29 10:00:00,830,674,700,29.4,1003.7,60.1,68.28
2020-08-29 11:00:00,920,734,792,31.2,1003.7,51.7,77.19
2020-08-29 12:00:00,995,741,833,32.4,1003.0,49.2,80.17
2020-08-29 13:00:00,1044,749,851,33.6,1002.3,46.4,81.89
2020-08-29 14:00:00,978,721,792,34.2,1001.9,44.7,68.47
2020-08-29 15:00:00,768,646,620,33.2,1001.5,46.6,57.84
2020-08-29 16:00:00,604,499,467,34.3,1001.1,43.3,50.91
2020-08-29 17:00:00,325,306,285,33.5,1000.9,46.2,24.7
2020-08-29 18:00:00,80,100,76,32.4,1001.2,50.0,5.2
2020-08-29 19:00:00,0,0,0,30.2,1001.6,59.4,-0.24
2020-08-29 20:00:00,0,0,0,28.6,1002.2,63.6,-0.24
2020-08-29 21:00:00,0,0,0,27.9,1003.4,68.0,-0.27
2020-08-29 22:00:00,0,0,0,26.9,1003.7,73.3,-0.27
2020-08-29 23:00:00,0,0,0,26.6,1004.0,74.6,-0.29
2020-08-30 00:00:00,0,0,0,25.9,1003.8,76.3,-0.31
2020-08-30 01:00:00,0,0,0,25.6,1003.7,76.6,-0.28
2020-08-30 02:00:00,0,0,0,25.0,1003.5,77.8,-0.28
2020-08-30 03:00:00,0,0,0,24.5,1003.5,79.0,-0.28
2020-08-30 04:00:00,0,0,0,24.4,1003.4,79.9,-0.28
2020-08-30 05:00:00,0,0,0,24.7,1004.0,78.9,-0.28
2020-08-30 06:00:00,0,5,1,23.9,1004.2,82.2,0.0
2020-08-30 07:00:00,111,131,106,24.7,1004.8,78.8,9.34
2020-08-30 08:00:00,331,334,290,26.8,1005.1,73.8,28.43
2020-08-30 09:00:00,579,534,480,28.7,1005.0,67.4,49.47
2020-08-30 10:00:00,785,651,634,30.7,1005.1,60.3,64.28
2020-08-30 11:00:00,801,672,653,31.4,1004.8,55.4,72.46
2020-08-30 12:00:00,962,737,763,32.2,1004.1,56.1,76.04
2020-08-30 13:00:00,1014,739,796,33.3,1003.6,50.4,80.39
2020-08-30 14:00:00,884,685,695,34.2,1003.3,48.1,68.6
2020-08-30 15:00:00,752,621,601,34.5,1002.9,46.5,53.88
2020-08-30 16:00:00,524,471,427,35.7,1002.6,40.8,41.74
2020-08-30 17:00:00,298,291,256,34.8,1002.6,44.2,22.04
2020-08-30 18:00:00,75,90,62,32.5,1003.0,59.2,5.62
2020-08-30 19:00:00,0,0,0,30.3,1003.3,65.0,-0.26
2020-08-30 20:00:00,0,0,0,28.9,1003.8,69.9,-0.26
2020-08-30 21:00:00,0,0,0,28.2,1004.4,71.8,-0.29
2020-08-30 22:00:00,0,0,0,27.6,1004.8,74.1,-0.28
2020-08-30 23:00:00,0,0,0,26.2,1005.1,78.7,-0.27
2020-08-31 00:00:00,0,0,0,26.2,1005.3,78.0,-0.27
2020-08-31 01:00:00,0,0,0,25.7,1005.2,79.7,-0.27
2020-08-31 02:00:00,0,0,0,25.3,1004.8,80.4,-0.28
2020-08-31 03:00:00,0,0,0,24.8,1005.0,81.1,-0.28
2020-08-31 04:00:00,0,0,0,24.5,1005.0,81.7,-0.28
2020-08-31 05:00:00,0,0,0,23.8,1005.3,83.7,-0.28
2020-08-31 06:00:00,0,3,0,23.8,1005.7,84.7,0.0
2020-08-31 07:00:00,105,123,101,24.3,1006.1,83.6,8.77
2020-08-31 08:00:00,328,330,289,27.0,1006.1,76.6,28.24
2020-08-31 09:00:00,572,526,474,28.9,1006.6,69.1,48.5
2020-08-31 10:00:00,774,645,625,30.6,1006.6,64.9,63.45
2020-08-31 11:00:00,877,707,724,32.0,1006.2,59.7,73.1
2020-08-31 12:00:00,965,737,786,33.2,1005.5,47.8,78.35
2020-08-31 13:00:00,1030,743,811,34.7,1004.9,47.3,77.58
2020-08-31 14:00:00,949,709,755,35.5,1004.2,46.1,71.75
2020-08-31 15:00:00,796,641,622,35.5,1003.6,44.3,49.51
2020-08-31 16:00:00,529,483,425,34.5,1003.3,49.2,43.52
2020-08-31 17:00:00,254,245,206,33.6,1002.9,53.3,19.26
2020-08-31 18:00:00,71,83,60,32.6,1003.5,56.8,4.89
2020-08-31 19:00:00,0,0,0,30.8,1004.1,62.8,-0.25
2020-08-31 20:00:00,0,0,0,29.7,1004.8,68.1,-0.23
2020-08-31 21:00:00,0,0,0,28.7,1005.2,71.6,-0.29
2020-08-31 22:00:00,0,0,0,28.1,1005.5,73.5,-0.27
2020-08-31 23:00:00,0,0,0,27.9,1005.4,75.0,-0.29
2020-09-01 00:00:00,0,0,0,27.2,1005.2,76.8,-0.27
2020-09-01 01:00:00,0,0,0,27.4,1004.7,75.6,-0.28
2020-09-01 02:00:00,0,0,0,26.8,1004.5,77.0,-0.24
2020-09-01 03:00:00,0,0,0,26.6,1004.3,71.1,-0.27
2020-09-01 04:00:00,0,0,0,25.6,1004.0,72.4,-0.28
2020-09-01 05:00:00,0,0,0,25.2,1004.3,71.8,-0.32
2020-09-01 06:00:00,0,4,1,24.7,1004.6,72.5,0.0
