date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Power (MW)
2020-08-11 13:00:00,229,1,202,25.1,905.1,10.895466
2020-08-11 14:00:00,298,1,255,26.0,904.7,13.616133
2020-08-11 15:00:00,1063,706,123,28.4,904.2,31.952665
2020-08-11 16:00:00,886,592,93,29.3,903.8,27.752731
2020-08-11 17:00:00,672,355,111,30.2,903.1,27.713598
2020-08-11 18:00:00,246,80,113,30.2,902.8,13.633533
2020-08-11 19:00:00,218,0,105,30.3,902.7,6.3306
2020-08-11 20:00:00,23,1,19,29.6,903.0,1.403933
2020-08-11 21:00:00,0,0,0,28.7,903.6,0.0
2020-08-11 22:00:00,0,1,0,27.2,904.3,0.0
2020-08-11 23:00:00,0,1,0,25.8,904.7,0.0
2020-08-12 00:00:00,0,0,0,25.0,904.8,0.0
2020-08-12 01:00:00,0,1,0,24.1,904.8,0.0
2020-08-12 02:00:00,0,1,0,23.2,904.6,0.0
2020-08-12 03:00:00,0,1,0,22.4,904.4,0.0
2020-08-12 04:00:00,0,0,0,22.2,904.3,0.0
2020-08-12 05:00:00,0,1,0,21.8,904.2,0.0
2020-08-12 06:00:00,0,0,0,21.3,904.3,0.0
2020-08-12 07:00:00,34,150,18,21.0,904.9,0.144667
2020-08-12 08:00:00,136,416,42,22.7,905.3,2.543067
2020-08-12 09:00:00,387,571,55,25.7,905.5,13.200799
2020-08-12 10:00:00,662,714,60,28.3,905.2,23.976732
2020-08-12 11:00:00,815,779,65,30.5,905.2,31.977999
2020-08-12 12:00:00,927,802,77,31.7,904.8,36.715733
2020-08-12 13:00:00,1032,813,98,32.1,904.3,39.9972
2020-08-12 14:00:00,1056,766,75,32.9,903.5,40.42073
2020-08-12 15:00:00,1011,657,73,33.3,902.6,39.23313
2020-08-12 16:00:00,870,532,71,34.1,902.0,34.267063
2020-08-12 17:00:00,673,329,73,34.2,901.6,25.568132
2020-08-12 18:00:00,434,192,91,34.5,901.5,17.984533
2020-08-12 19:00:00,78,1,68,33.2,901.1,3.548067
2020-08-12 20:00:00,19,0,15,32.5,901.5,0.771533
2020-08-12 21:00:00,0,0,0,31.0,902.2,0.0
2020-08-12 22:00:00,0,0,0,30.2,902.8,0.0
2020-08-12 23:00:00,0,0,0,30.0,903.1,0.0
2020-08-13 00:00:00,0,0,0,29.8,902.9,0.0
2020-08-13 01:00:00,0,2,0,27.9,903.0,0.0
2020-08-13 02:00:00,0,0,0,26.9,903.0,0.0
2020-08-13 03:00:00,0,0,0,26.4,903.1,0.0
2020-08-13 04:00:00,0,0,0,26.3,902.7,0.0
2020-08-13 05:00:00,0,1,0,24.8,903.0,0.0
2020-08-13 06:00:00,0,0,0,25.2,903.2,0.0
2020-08-13 07:00:00,22,1,16,25.2,902.6,0.104333
2020-08-13 08:00:00,81,0,56,25.5,903.5,2.490333
2020-08-13 09:00:00,121,1,95,27.0,903.6,4.7686
2020-08-13 10:00:00,665,651,97,28.6,904.0,22.491333
2020-08-13 11:00:00,473,285,127,30.4,903.7,24.7806
2020-08-13 12:00:00,920,683,151,32.1,903.4,36.119534
2020-08-13 13:00:00,944,581,186,32.3,902.5,35.439533
2020-08-13 14:00:00,1032,642,83,34.2,901.5,40.28413
2020-08-13 15:00:00,989,536,83,33.8,900.9,38.3904
2020-08-13 16:00:00,868,415,85,35.2,899.9,33.4418
2020-08-13 17:00:00,675,223,85,34.5,899.9,24.749132
2020-08-13 18:00:00,412,130,69,34.8,899.1,17.8514
2020-08-13 19:00:00,152,0,44,34.6,899.4,6.642267
2020-08-13 20:00:00,22,2,15,33.3,899.2,0.745467
2020-08-13 21:00:00,0,1,0,32.0,899.7,0.0
2020-08-13 22:00:00,0,1,0,31.4,900.3,0.0
2020-08-13 23:00:00,0,1,0,30.4,900.5,0.0
2020-08-14 00:00:00,0,0,0,29.4,900.6,0.0
2020-08-14 01:00:00,0,0,0,28.0,900.6,0.0
2020-08-14 02:00:00,0,0,0,27.5,900.4,0.0
2020-08-14 03:00:00,0,1,0,27.5,900.6,0.0
2020-08-14 04:00:00,0,0,0,26.4,900.3,0.0
2020-08-14 05:00:00,0,0,0,26.8,900.8,0.0
2020-08-14 06:00:00,0,1,0,26.7,900.5,0.0
2020-08-14 07:00:00,23,2,24,26.8,900.7,0.173467
2020-08-14 08:00:00,51,0,53,27.6,901.2,2.924067
2020-08-14 09:00:00,63,0,51,27.7,902.0,1.614933
2020-08-14 10:00:00,130,0,140,28.1,902.5,5.5122
2020-08-14 11:00:00,294,8,259,26.4,902.9,7.8168
2020-08-14 12:00:00,504,42,353,26.0,902.9,16.126999
2020-08-14 13:00:00,225,2,188,25.8,902.6,17.197266
2020-08-14 14:00:00,550,60,320,26.8,901.3,31.977734
2020-08-14 15:00:00,658,104,344,27.2,901.4,18.233799
2020-08-14 16:00:00,302,2,261,27.5,901.7,20.707998
2020-08-14 17:00:00,242,1,201,27.2,901.2,8.1368
2020-08-14 18:00:00,93,1,95,28.4,901.0,5.889133
2020-08-14 19:00:00,120,0,91,28.6,901.1,6.783667
2020-08-14 20:00:00,0,0,0,27.7,901.3,0.0
2020-08-14 21:00:00,0,0,0,25.9,901.3,0.0
2020-08-14 22:00:00,0,1,0,24.6,901.9,0.0
2020-08-14 23:00:00,0,0,0,23.9,902.3,0.0
2020-08-15 00:00:00,0,0,0,23.4,902.5,0.0
2020-08-15 01:00:00,0,1,0,22.6,902.4,0.0
2020-08-15 02:00:00,0,0,0,21.4,902.5,0.0
2020-08-15 03:00:00,0,0,0,21.3,903.4,0.0
2020-08-15 04:00:00,0,0,0,20.8,903.6,0.0
2020-08-15 05:00:00,0,0,0,19.9,904.4,0.0
2020-08-15 06:00:00,0,0,0,19.1,904.8,0.0
2020-08-15 07:00:00,47,19,38,18.6,905.5,0.142867
2020-08-15 08:00:00,51,1,54,19.2,906.3,1.251933
2020-08-15 09:00:00,180,21,132,18.9,907.0,5.672467
2020-08-15 10:00:00,137,0,127,19.9,907.1,4.995933
2020-08-15 11:00:00,844,719,99,22.0,906.9,22.206467
2020-08-15 12:00:00,212,6,152,25.0,906.3,31.5894
2020-08-15 13:00:00,992,635,135,27.5,905.4,26.761599
2020-08-15 14:00:00,1035,432,76,28.3,905.1,26.7918
2020-08-15 15:00:00,1015,344,83,28.3,904.6,21.8888
2020-08-15 16:00:00,887,232,75,29.8,904.3,22.601
2020-08-15 17:00:00,667,111,56,29.4,903.7,24.445799
2020-08-15 18:00:00,420,55,78,29.6,903.6,15.644466
2020-08-15 19:00:00,153,1,36,28.7,904.1,6.7296
2020-08-15 20:00:00,17,2,13,28.2,904.5,0.6188
2020-08-15 21:00:00,0,1,0,26.6,905.3,0.0
2020-08-15 22:00:00,0,0,0,25.7,906.1,0.0
2020-08-15 23:00:00,0,0,0,23.7,906.3,0.0
2020-08-16 00:00:00,0,0,0,22.9,906.5,0.0
2020-08-16 01:00:00,0,0,0,21.7,906.8,0.0
2020-08-16 02:00:00,0,0,0,20.6,906.8,0.0
2020-08-16 03:00:00,0,0,0,19.8,906.6,0.0
2020-08-16 04:00:00,0,0,0,19.3,906.4,0.0
2020-08-16 05:00:00,0,0,0,18.8,906.6,0.0
2020-08-16 06:00:00,0,0,0,18.0,906.9,0.0
2020-08-16 07:00:00,33,195,13,17.0,907.2,0.074
2020-08-16 08:00:00,137,474,34,19.4,907.2,2.432133
2020-08-16 09:00:00,400,607,46,23.2,907.3,13.597399
2020-08-16 10:00:00,678,708,56,25.4,907.2,24.719332
2020-08-16 11:00:00,829,742,64,27.9,907.5,32.67673
2020-08-16 12:00:00,965,648,218,29.0,907.3,22.4348
2020-08-16 13:00:00,410,71,148,29.1,906.6,39.040264
2020-08-16 14:00:00,430,73,150,29.7,906.1,25.691465
2020-08-16 15:00:00,1037,246,85,30.8,905.5,23.306532
2020-08-16 16:00:00,880,160,65,30.7,904.8,23.228333
2020-08-16 17:00:00,693,65,101,31.3,903.8,25.7072
2020-08-16 18:00:00,168,2,129,30.2,903.9,6.902533
2020-08-16 19:00:00,107,2,51,29.8,903.9,4.599933
2020-08-16 20:00:00,43,1,31,29.8,904.4,1.6298
2020-08-16 21:00:00,0,1,0,28.0,904.9,0.0
2020-08-16 22:00:00,0,1,0,27.8,905.1,0.0
2020-08-16 23:00:00,0,0,0,27.3,905.0,0.0
2020-08-17 00:00:00,0,0,0,24.6,905.0,0.0
2020-08-17 01:00:00,0,0,0,23.5,905.1,0.0
2020-08-17 02:00:00,0,0,0,22.9,905.0,0.0
2020-08-17 03:00:00,0,0,0,22.2,904.7,0.0
2020-08-17 04:00:00,0,1,0,20.6,905.2,0.0
2020-08-17 05:00:00,0,0,0,21.4,905.2,0.0
2020-08-17 06:00:00,0,0,0,21.1,905.3,0.0
2020-08-17 07:00:00,27,76,16,20.8,905.4,0.0654
2020-08-17 08:00:00,141,378,46,22.4,905.9,2.655667
2020-08-17 09:00:00,396,531,59,25.6,906.2,13.219733
2020-08-17 10:00:00,671,645,62,27.9,906.1,24.135134
2020-08-17 11:00:00,832,691,65,29.4,906.2,32.432198
2020-08-17 12:00:00,940,685,66,30.5,906.1,37.752666
2020-08-17 13:00:00,1019,372,67,31.3,905.5,40.695667
2020-08-17 14:00:00,1046,230,70,31.8,904.9,41.7322
2020-08-17 15:00:00,1029,169,68,32.5,904.1,40.180466
2020-08-17 16:00:00,882,105,59,32.7,903.8,35.673267
2020-08-17 17:00:00,673,41,52,33.4,903.7,28.301731
2020-08-17 18:00:00,424,20,44,33.0,903.3,18.367998
2020-08-17 19:00:00,158,0,34,31.9,903.7,6.6304
2020-08-17 20:00:00,30,2,11,31.2,904.2,0.505467
2020-08-17 21:00:00,0,1,0,29.6,904.6,0.0
2020-08-17 22:00:00,0,1,0,29.0,905.1,0.0
2020-08-17 23:00:00,0,1,0,27.4,905.2,0.0
2020-08-18 00:00:00,0,1,0,25.5,905.2,0.0
2020-08-18 01:00:00,0,1,0,23.6,905.0,0.0
2020-08-18 02:00:00,0,3,0,23.9,905.2,0.0
2020-08-18 03:00:00,0,0,0,23.3,904.6,0.0
2020-08-18 04:00:00,0,0,0,22.2,904.4,0.0
2020-08-18 05:00:00,0,1,0,20.3,904.4,0.0
2020-08-18 06:00:00,0,1,0,20.3,904.0,0.0
2020-08-18 07:00:00,32,161,13,20.4,904.6,0.053067
2020-08-18 08:00:00,142,424,34,21.4,905.3,2.451067
2020-08-18 09:00:00,399,551,42,25.3,905.4,13.539733
2020-08-18 10:00:00,685,632,51,28.5,905.4,24.355
2020-08-18 11:00:00,849,657,56,31.3,904.9,32.400265
2020-08-18 12:00:00,952,308,60,31.9,904.5,37.61473
2020-08-18 13:00:00,1020,266,64,33.4,903.8,39.885597
2020-08-18 14:00:00,1046,148,64,34.4,903.0,40.27513
2020-08-18 15:00:00,1021,109,58,34.4,902.7,38.820465
2020-08-18 16:00:00,883,66,57,34.0,901.7,34.367332
2020-08-18 17:00:00,672,22,45,35.1,901.1,27.2606
2020-08-18 18:00:00,419,14,39,34.9,900.5,17.9308
2020-08-18 19:00:00,144,0,26,35.6,900.3,6.397
2020-08-18 20:00:00,25,1,8,33.9,900.4,0.447067
2020-08-18 21:00:00,0,0,0,32.0,900.6,0.0
2020-08-18 22:00:00,0,1,0,30.9,901.3,0.0
2020-08-18 23:00:00,0,1,0,28.7,901.4,0.0
2020-08-19 00:00:00,0,0,0,27.9,901.5,0.0
2020-08-19 01:00:00,0,0,0,27.6,901.3,0.0
2020-08-19 02:00:00,0,1,0,26.1,901.1,0.0
2020-08-19 03:00:00,0,2,0,25.0,900.5,0.0
2020-08-19 04:00:00,0,0,0,24.7,900.5,0.0
2020-08-19 05:00:00,0,1,0,20.8,900.6,0.0
2020-08-19 06:00:00,0,0,0,22.7,900.6,0.0
2020-08-19 07:00:00,29,120,14,21.6,900.9,0.057733
2020-08-19 08:00:00,147,332,50,24.2,901.4,2.849
2020-08-19 09:00:00,439,455,95,26.9,902.0,14.750866
2020-08-19 10:00:00,377,98,201,29.9,902.6,18.447199
2020-08-19 11:00:00,882,499,150,33.2,902.9,30.761066
2020-08-19 12:00:00,839,148,182,35.0,902.2,33.24613
2020-08-19 13:00:00,1074,840,146,36.6,901.3,28.342733
2020-08-19 14:00:00,1054,596,100,37.7,900.4,23.373934
2020-08-19 15:00:00,889,455,138,37.9,899.6,19.654266
2020-08-19 16:00:00,660,255,168,37.1,898.9,18.1126
2020-08-19 17:00:00,626,210,149,37.0,898.7,18.5248
2020-08-19 18:00:00,235,29,143,35.4,898.9,8.134133
2020-08-19 19:00:00,123,1,74,35.0,899.2,5.150933
2020-08-19 20:00:00,14,1,13,33.3,898.8,0.6556
2020-08-19 21:00:00,0,0,0,31.5,899.2,0.0
2020-08-19 22:00:00,0,1,0,30.1,900.0,0.0
2020-08-19 23:00:00,0,0,0,28.8,900.0,0.0
2020-08-20 00:00:00,0,0,0,27.8,900.1,0.0
2020-08-20 01:00:00,0,0,0,27.1,900.1,0.0
2020-08-20 02:00:00,0,0,0,26.2,900.2,0.0
2020-08-20 03:00:00,0,0,0,25.3,900.1,0.0
2020-08-20 04:00:00,0,0,0,24.7,900.6,0.0
2020-08-20 05:00:00,0,0,0,24.1,900.4,0.0
2020-08-20 06:00:00,0,0,0,24.0,900.9,0.0
2020-08-20 07:00:00,7,0,7,23.8,901.4,0.0
2020-08-20 08:00:00,34,0,34,23.9,903.2,0.9486
2020-08-20 09:00:00,83,0,73,24.7,903.0,4.335333
2020-08-20 10:00:00,286,30,207,26.9,903.6,7.6938
2020-08-20 11:00:00,348,9,271,28.8,903.6,10.660333
2020-08-20 12:00:00,511,34,342,30.9,902.7,21.129
2020-08-20 13:00:00,923,259,403,32.8,902.3,23.8578
2020-08-20 14:00:00,411,9,297,32.9,901.7,19.521267
2020-08-20 15:00:00,298,1,226,32.5,901.1,10.442666
2020-08-20 16:00:00,151,1,143,32.0,900.4,7.572
2020-08-20 17:00:00,93,0,90,31.5,900.3,4.930867
2020-08-20 18:00:00,68,1,59,30.7,900.8,2.896867
2020-08-20 19:00:00,24,0,22,29.8,900.8,0.835933
2020-08-20 20:00:00,5,0,4,28.9,900.4,0.0704
2020-08-20 21:00:00,0,0,0,27.7,900.6,0.0
2020-08-20 22:00:00,0,0,0,27.0,901.5,0.0
2020-08-20 23:00:00,0,0,0,26.1,901.3,0.0
2020-08-21 00:00:00,0,0,0,25.2,901.4,0.0
2020-08-21 01:00:00,0,0,0,24.5,901.4,0.0
2020-08-21 02:00:00,0,1,0,22.9,901.7,0.0
2020-08-21 03:00:00,0,0,0,21.9,901.7,0.0
2020-08-21 04:00:00,0,0,0,21.4,902.1,0.0
2020-08-21 05:00:00,0,0,0,21.5,902.3,0.0
2020-08-21 06:00:00,0,0,0,21.3,903.2,0.0
2020-08-21 07:00:00,18,6,16,21.2,903.5,0.016267
2020-08-21 08:00:00,135,271,70,22.1,904.4,3.057267
2020-08-21 09:00:00,370,498,103,24.2,905.0,12.272066
2020-08-21 10:00:00,637,603,130,26.1,905.1,23.093533
2020-08-21 11:00:00,615,400,177,28.0,905.4,19.888466
2020-08-21 12:00:00,588,70,328,29.8,905.2,33.704735
2020-08-21 13:00:00,923,357,180,31.6,904.4,30.828667
2020-08-21 14:00:00,513,8,391,32.4,904.0,19.880333
2020-08-21 15:00:00,991,325,147,32.8,903.5,29.346666
2020-08-21 16:00:00,863,250,143,32.5,903.2,25.6388
2020-08-21 17:00:00,629,113,116,33.0,903.0,25.976267
2020-08-21 18:00:00,396,67,96,32.8,902.9,16.558733
2020-08-21 19:00:00,106,0,85,31.9,902.9,4.6136
2020-08-21 20:00:00,18,1,16,31.1,903.1,1.326133
2020-08-21 21:00:00,0,1,0,29.7,903.7,0.0
2020-08-21 22:00:00,0,1,0,29.0,904.4,0.0
2020-08-21 23:00:00,0,0,0,27.6,904.7,0.0
2020-08-22 00:00:00,0,0,0,26.7,904.5,0.0
2020-08-22 01:00:00,0,0,0,25.9,904.9,0.0
2020-08-22 02:00:00,0,1,0,25.6,904.9,0.0
2020-08-22 03:00:00,0,0,0,25.5,904.7,0.0
2020-08-22 04:00:00,0,0,0,24.9,905.0,0.0
2020-08-22 05:00:00,0,4,0,23.6,904.9,0.0
2020-08-22 06:00:00,0,0,0,22.2,905.2,0.0
2020-08-22 07:00:00,25,67,19,22.3,905.5,0.036867
2020-08-22 08:00:00,103,45,86,22.3,906.0,3.155067
2020-08-22 09:00:00,230,76,153,26.2,906.1,11.143333
2020-08-22 10:00:00,330,265,82,28.9,906.2,16.424866
2020-08-22 11:00:00,836,634,174,30.6,906.6,31.766132
2020-08-22 12:00:00,1020,801,119,31.1,906.6,25.988867
2020-08-22 13:00:00,1127,397,195,31.5,906.3,22.943867
2020-08-22 14:00:00,1039,306,105,32.6,906.1,32.841064
2020-08-22 15:00:00,1056,261,111,33.4,905.3,38.847733
2020-08-22 16:00:00,849,175,135,33.4,904.7,26.185598
2020-08-22 17:00:00,245,11,174,33.2,904.2,14.634733
2020-08-22 18:00:00,421,44,79,33.5,903.7,18.105
2020-08-22 19:00:00,92,0,71,31.9,903.8,2.378
2020-08-22 20:00:00,6,0,5,30.8,904.6,0.402733
2020-08-22 21:00:00,0,1,0,29.3,905.2,0.0
2020-08-22 22:00:00,0,0,0,28.4,906.0,0.0
2020-08-22 23:00:00,0,0,0,27.6,906.3,0.0
2020-08-23 00:00:00,0,0,0,27.4,906.7,0.0
2020-08-23 01:00:00,0,0,0,26.4,906.8,0.0
2020-08-23 02:00:00,0,0,0,24.9,906.8,0.0
2020-08-23 03:00:00,0,1,0,24.4,906.8,0.0
2020-08-23 04:00:00,0,0,0,23.8,906.4,0.0
2020-08-23 05:00:00,0,0,0,23.1,906.3,0.0
2020-08-23 06:00:00,0,0,0,23.5,906.1,0.0
2020-08-23 07:00:00,8,2,7,23.3,906.6,0.0
2020-08-23 08:00:00,137,463,47,23.3,906.8,2.634533
2020-08-23 09:00:00,388,661,67,26.7,907.2,13.4004
2020-08-23 10:00:00,668,776,71,28.7,907.0,23.8308
2020-08-23 11:00:00,827,664,81,30.9,907.0,31.8538
2020-08-23 12:00:00,471,111,110,30.5,906.9,37.6526
2020-08-23 13:00:00,1039,315,133,31.3,905.9,40.62033
2020-08-23 14:00:00,1052,201,116,32.2,905.2,40.479465
2020-08-23 15:00:00,1005,181,86,33.0,904.8,38.6788
2020-08-23 16:00:00,870,128,71,33.4,904.4,34.319866
2020-08-23 17:00:00,657,45,62,33.6,903.3,27.451466
2020-08-23 18:00:00,359,24,73,33.4,903.2,16.468
2020-08-23 19:00:00,84,1,54,32.3,903.0,3.4054
2020-08-23 20:00:00,10,1,9,31.7,903.4,0.736933
2020-08-23 21:00:00,0,0,0,29.8,903.5,0.0
2020-08-23 22:00:00,0,0,0,29.7,904.0,0.0
2020-08-23 23:00:00,0,1,0,28.3,904.0,0.0
2020-08-24 00:00:00,0,4,0,27.3,903.9,0.0
2020-08-24 01:00:00,0,1,0,25.8,903.9,0.0
2020-08-24 02:00:00,0,0,0,25.2,903.8,0.0
2020-08-24 03:00:00,0,2,0,23.2,903.5,0.0
2020-08-24 04:00:00,0,2,0,23.2,903.5,0.0
2020-08-24 05:00:00,0,0,0,23.6,903.5,0.0
2020-08-24 06:00:00,0,0,0,22.9,904.8,0.0
2020-08-24 07:00:00,0,4,0,21.9,905.4,0.0
2020-08-24 08:00:00,49,0,41,22.8,905.8,0.677933
2020-08-24 09:00:00,23,1,25,23.2,904.8,0.442733
2020-08-24 10:00:00,706,619,148,25.1,904.3,18.6222
2020-08-24 11:00:00,827,252,121,29.7,904.3,31.772133
2020-08-24 12:00:00,919,218,138,32.7,904.5,36.496067
2020-08-24 13:00:00,1190,203,282,33.1,904.2,31.102
2020-08-24 14:00:00,1010,108,191,34.0,903.7,40.3918
2020-08-24 15:00:00,998,105,154,35.2,902.6,35.168133
2020-08-24 16:00:00,854,66,149,36.9,901.6,25.016666
2020-08-24 17:00:00,422,17,140,36.3,900.8,16.223467
2020-08-24 18:00:00,388,18,71,36.0,900.5,16.625134
2020-08-24 19:00:00,138,0,47,35.0,900.8,5.592467
2020-08-24 20:00:00,10,1,6,33.6,900.7,0.275467
2020-08-24 21:00:00,0,1,0,31.7,901.2,0.0
2020-08-24 22:00:00,0,0,0,30.8,901.6,0.0
2020-08-24 23:00:00,0,0,0,30.6,902.3,0.0
2020-08-25 00:00:00,0,0,0,28.0,902.1,0.0
2020-08-25 01:00:00,0,1,0,26.7,902.0,0.0
2020-08-25 02:00:00,0,1,0,26.1,901.7,0.0
2020-08-25 03:00:00,0,0,0,25.2,901.6,0.0
2020-08-25 04:00:00,0,0,0,23.7,901.9,0.0
2020-08-25 05:00:00,0,0,0,24.6,901.7,0.0
2020-08-25 06:00:00,0,0,0,22.9,902.0,0.0
2020-08-25 07:00:00,10,3,8,22.2,902.3,0.0
2020-08-25 08:00:00,136,361,53,24.3,902.5,2.642
2020-08-25 09:00:00,383,567,76,26.2,903.1,12.721866
2020-08-25 10:00:00,648,598,94,30.4,903.4,23.3732
2020-08-25 11:00:00,817,536,105,33.3,903.3,30.8374
2020-08-25 12:00:00,910,152,109,35.5,903.1,35.7794
2020-08-25 13:00:00,975,138,143,36.0,902.4,37.667133
2020-08-25 14:00:00,1022,81,133,37.4,901.7,38.71553
2020-08-25 15:00:00,986,72,120,37.2,901.0,37.020664
2020-08-25 16:00:00,829,41,108,37.9,900.3,32.756664
2020-08-25 17:00:00,614,18,104,38.2,899.7,25.6062
2020-08-25 18:00:00,371,16,86,37.2,899.7,15.559533
2020-08-25 19:00:00,187,0,62,37.3,899.5,5.236867
2020-08-25 20:00:00,33,1,20,36.3,899.1,0.283
2020-08-25 21:00:00,0,1,0,34.4,899.5,0.0
2020-08-25 22:00:00,0,0,0,34.1,900.0,0.0
2020-08-25 23:00:00,0,0,0,32.9,900.2,0.0
2020-08-26 00:00:00,0,0,0,32.7,899.9,0.0
2020-08-26 01:00:00,0,1,0,29.8,899.7,0.0
2020-08-26 02:00:00,0,0,0,28.2,899.5,0.0
2020-08-26 03:00:00,0,1,0,27.0,899.2,0.0
2020-08-26 04:00:00,0,0,0,25.8,899.3,0.0
2020-08-26 05:00:00,0,0,0,24.6,899.4,0.0
2020-08-26 06:00:00,0,2,0,23.9,900.1,0.0
2020-08-26 07:00:00,0,1,0,25.8,901.5,0.0
2020-08-26 08:00:00,84,144,50,25.6,902.3,2.927667
2020-08-26 09:00:00,292,365,88,26.2,902.0,12.4958
2020-08-26 10:00:00,575,460,111,27.1,902.1,19.301733
2020-08-26 11:00:00,762,484,123,28.0,902.2,19.315998
2020-08-26 12:00:00,903,491,130,29.8,902.4,18.511066
2020-08-26 13:00:00,983,180,172,30.9,901.9,18.4506
2020-08-26 14:00:00,1008,51,144,31.8,901.6,18.578667
2020-08-26 15:00:00,990,47,143,31.8,901.4,20.640467
2020-08-26 16:00:00,886,36,125,31.2,901.4,19.103333
2020-08-26 17:00:00,660,17,124,31.5,901.5,19.858665
2020-08-26 18:00:00,451,15,107,31.0,901.4,15.000733
2020-08-26 19:00:00,188,1,68,29.5,901.3,4.5006
2020-08-26 20:00:00,39,1,24,27.5,901.6,0.359933
2020-08-26 21:00:00,0,1,0,25.8,902.1,0.0
2020-08-26 22:00:00,0,1,0,24.3,902.8,0.0
2020-08-26 23:00:00,0,0,0,22.8,903.2,0.0
2020-08-27 00:00:00,0,0,0,22.1,903.5,0.0
2020-08-27 01:00:00,0,0,0,21.3,903.7,0.0
2020-08-27 02:00:00,0,0,0,20.8,903.9,0.0
2020-08-27 03:00:00,0,0,0,20.5,903.4,0.0
2020-08-27 04:00:00,0,0,0,20.2,904.1,0.0
2020-08-27 05:00:00,0,0,0,19.7,903.2,0.0
2020-08-27 06:00:00,0,0,0,19.4,903.5,0.0
2020-08-27 07:00:00,1,0,1,19.4,903.9,0.0
2020-08-27 08:00:00,87,320,32,19.8,904.4,2.475667
2020-08-27 09:00:00,339,478,81,21.1,904.4,12.120666
2020-08-27 10:00:00,641,538,66,22.5,904.5,26.288265
2020-08-27 11:00:00,824,503,74,23.9,904.8,35.5658
2020-08-27 12:00:00,961,468,79,25.3,904.4,32.0178
2020-08-27 13:00:00,1023,68,101,26.7,903.5,32.7866
2020-08-27 14:00:00,1078,28,114,27.8,903.0,34.346867
2020-08-27 15:00:00,1049,25,89,28.3,902.3,34.411064
2020-08-27 16:00:00,962,20,75,29.3,901.6,36.556732
2020-08-27 17:00:00,717,14,72,29.1,901.0,28.902866
2020-08-27 18:00:00,508,12,65,29.1,900.2,18.232132
2020-08-27 19:00:00,212,0,46,28.7,900.5,5.843133
2020-08-27 20:00:00,23,1,16,27.2,900.7,0.1816
2020-08-27 21:00:00,0,0,0,25.5,900.8,0.0
2020-08-27 22:00:00,0,1,0,24.6,901.2,0.0
2020-08-27 23:00:00,0,0,0,23.7,901.5,0.0
2020-08-28 00:00:00,0,0,0,23.3,901.7,0.0
2020-08-28 01:00:00,0,1,0,22.1,902.4,0.0
2020-08-28 02:00:00,0,0,0,22.5,903.0,0.0
2020-08-28 03:00:00,0,0,0,22.6,903.2,0.0
2020-08-28 04:00:00,0,0,0,22.3,902.9,0.0
2020-08-28 05:00:00,0,0,0,22.3,903.0,0.0
2020-08-28 06:00:00,0,0,0,22.1,903.3,0.0
2020-08-28 07:00:00,0,0,0,22.2,904.7,0.0
2020-08-28 08:00:00,28,0,26,21.7,905.7,1.154267
2020-08-28 09:00:00,93,0,84,22.6,906.4,3.9212
2020-08-28 10:00:00,247,6,202,23.7,906.5,11.933466
2020-08-28 11:00:00,270,5,234,24.8,906.6,12.827399
2020-08-28 12:00:00,306,3,264,25.2,907.2,14.520866
2020-08-28 13:00:00,385,5,330,25.7,907.3,19.647
2020-08-28 14:00:00,607,10,319,26.2,907.0,26.753265
2020-08-28 15:00:00,742,15,326,26.6,906.9,23.431866
2020-08-28 16:00:00,791,16,296,27.1,906.6,24.959
2020-08-28 17:00:00,803,18,181,28.6,906.0,21.052666
2020-08-28 18:00:00,542,11,151,29.7,906.2,13.668866
2020-08-28 19:00:00,75,1,64,27.8,906.5,2.631267
2020-08-28 20:00:00,10,1,10,26.3,906.6,0.0
2020-08-28 21:00:00,0,0,0,25.6,907.2,0.0
2020-08-28 22:00:00,0,2,0,23.6,908.5,0.0
2020-08-28 23:00:00,0,1,0,21.8,909.5,0.0
2020-08-29 00:00:00,0,1,0,20.8,909.7,0.0
2020-08-29 01:00:00,0,0,0,20.2,910.2,0.0
2020-08-29 02:00:00,0,0,0,19.8,910.3,0.0
2020-08-29 03:00:00,0,0,0,19.4,910.4,0.0
2020-08-29 04:00:00,0,0,0,19.3,910.5,0.0
2020-08-29 05:00:00,0,0,0,19.2,910.9,0.0
2020-08-29 06:00:00,0,0,0,19.2,910.9,0.0
2020-08-29 07:00:00,0,0,0,19.1,911.8,0.0
2020-08-29 08:00:00,16,0,15,18.2,912.3,0.480333
2020-08-29 09:00:00,82,0,78,18.7,912.7,3.545733
2020-08-29 10:00:00,120,0,107,19.5,912.8,5.251133
2020-08-29 11:00:00,381,24,178,20.6,912.9,29.942398
2020-08-29 12:00:00,1136,31,250,22.9,912.7,28.294666
2020-08-29 13:00:00,1225,19,267,24.0,911.8,24.2578
2020-08-29 14:00:00,1077,15,156,25.2,910.7,38.963333
2020-08-29 15:00:00,1133,10,221,26.4,910.1,26.744932
2020-08-29 16:00:00,1020,9,194,27.2,909.5,18.350933
2020-08-29 17:00:00,726,12,139,27.7,909.0,22.302334
2020-08-29 18:00:00,271,7,88,27.3,909.1,13.432466
2020-08-29 19:00:00,204,0,85,26.7,909.5,5.202733
2020-08-29 20:00:00,33,1,17,25.0,910.3,0.1554
